,5p_length,5p_bulges,5p_bulges_len,5p_basepair,5p_basepair_len
Cbr-Mir-124-P10,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-124-P11,23,3,0.13043478260869565,20,0.13043478260869565
Cbr-Mir-124-P12,24,5,0.20833333333333334,19,0.20833333333333334
Cbr-Mir-133,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-137,22,3,0.13636363636363635,19,0.13636363636363635
Cbr-Mir-1817,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-190,24,2,0.08333333333333333,22,0.08333333333333333
Cbr-Mir-193-P1-v1,23,4,0.17391304347826086,19,0.17391304347826086
Cbr-Mir-193-P1-v2,22,4,0.18181818181818182,18,0.18181818181818182
Cbr-Mir-193-P2-v1,24,7,0.2916666666666667,17,0.2916666666666667
Cbr-Mir-193-P2-v2,24,7,0.2916666666666667,17,0.2916666666666667
Cbr-Mir-1993,23,3,0.13043478260869565,20,0.13043478260869565
Cbr-Mir-2-P11,22,5,0.22727272727272727,17,0.22727272727272727
Cbr-Mir-2-o3,23,3,0.13043478260869565,20,0.13043478260869565
Cbr-Mir-2-o4,24,5,0.20833333333333334,19,0.20833333333333334
Cbr-Mir-2001,21,3,0.14285714285714285,18,0.14285714285714285
Cbr-Mir-216-P2,24,6,0.25,18,0.25
Cbr-Mir-22-P2-v1,23,8,0.34782608695652173,15,0.34782608695652173
Cbr-Mir-22-P2-v2,24,8,0.3333333333333333,16,0.3333333333333333
Cbr-Mir-2222-P1a,24,7,0.2916666666666667,17,0.2916666666666667
Cbr-Mir-2222-P1b,24,7,0.2916666666666667,17,0.2916666666666667
Cbr-Mir-2222-P2a,25,4,0.16,21,0.16
Cbr-Mir-2222-P2b,25,4,0.16,21,0.16
Cbr-Mir-2231,22,5,0.22727272727272727,17,0.22727272727272727
Cbr-Mir-230,23,3,0.13043478260869565,20,0.13043478260869565
Cbr-Mir-231,22,2,0.09090909090909091,20,0.09090909090909091
Cbr-Mir-238,24,5,0.20833333333333334,19,0.20833333333333334
Cbr-Mir-242,22,8,0.36363636363636365,14,0.36363636363636365
Cbr-Mir-246,22,3,0.13636363636363635,19,0.13636363636363635
Cbr-Mir-248-v1,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-248-v2,22,5,0.22727272727272727,17,0.22727272727272727
Cbr-Mir-249,26,3,0.11538461538461539,23,0.11538461538461539
Cbr-Mir-252-P1,24,2,0.08333333333333333,22,0.08333333333333333
Cbr-Mir-252-P2,23,6,0.2608695652173913,17,0.2608695652173913
Cbr-Mir-253,22,2,0.09090909090909091,20,0.09090909090909091
Cbr-Mir-254,22,5,0.22727272727272727,17,0.22727272727272727
Cbr-Mir-255,22,1,0.045454545454545456,21,0.045454545454545456
Cbr-Mir-277-P6a,23,7,0.30434782608695654,16,0.30434782608695654
Cbr-Mir-277-P6b,23,7,0.30434782608695654,16,0.30434782608695654
Cbr-Mir-279-o10,21,2,0.09523809523809523,19,0.09523809523809523
Cbr-Mir-279-o7,22,2,0.09090909090909091,20,0.09090909090909091
Cbr-Mir-279-o8a,22,2,0.09090909090909091,20,0.09090909090909091
Cbr-Mir-279-o8b,22,2,0.09090909090909091,20,0.09090909090909091
Cbr-Mir-279-o9,22,6,0.2727272727272727,16,0.2727272727272727
Cbr-Mir-281-P3,22,3,0.13636363636363635,19,0.13636363636363635
Cbr-Mir-281-P4,22,2,0.09090909090909091,20,0.09090909090909091
Cbr-Mir-29-P1,24,7,0.2916666666666667,17,0.2916666666666667
Cbr-Mir-29-P2,23,3,0.13043478260869565,20,0.13043478260869565
Cbr-Mir-305-P1,24,5,0.20833333333333334,19,0.20833333333333334
Cbr-Mir-305-P2,22,3,0.13636363636363635,19,0.13636363636363635
Cbr-Mir-305-P3,26,5,0.19230769230769232,21,0.19230769230769232
Cbr-Mir-31,22,4,0.18181818181818182,18,0.18181818181818182
Cbr-Mir-315,25,7,0.28,18,0.28
Cbr-Mir-34,22,4,0.18181818181818182,18,0.18181818181818182
Cbr-Mir-355,21,5,0.23809523809523808,16,0.23809523809523808
Cbr-Mir-357-P1,23,6,0.2608695652173913,17,0.2608695652173913
Cbr-Mir-357-P2,23,6,0.2608695652173913,17,0.2608695652173913
Cbr-Mir-358-v1,24,5,0.20833333333333334,19,0.20833333333333334
Cbr-Mir-358-v2,25,6,0.24,19,0.24
Cbr-Mir-36-o1,24,4,0.16666666666666666,20,0.16666666666666666
Cbr-Mir-36-o10,24,6,0.25,18,0.25
Cbr-Mir-36-o11,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-36-o12,23,4,0.17391304347826086,19,0.17391304347826086
Cbr-Mir-36-o13,23,4,0.17391304347826086,19,0.17391304347826086
Cbr-Mir-36-o14,23,7,0.30434782608695654,16,0.30434782608695654
Cbr-Mir-36-o15,23,8,0.34782608695652173,15,0.34782608695652173
Cbr-Mir-36-o16,26,8,0.3076923076923077,18,0.3076923076923077
Cbr-Mir-36-o17,23,4,0.17391304347826086,19,0.17391304347826086
Cbr-Mir-36-o18,24,6,0.25,18,0.25
Cbr-Mir-36-o19,23,4,0.17391304347826086,19,0.17391304347826086
Cbr-Mir-36-o2,23,7,0.30434782608695654,16,0.30434782608695654
Cbr-Mir-36-o20,23,2,0.08695652173913043,21,0.08695652173913043
Cbr-Mir-36-o21,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-36-o22,23,6,0.2608695652173913,17,0.2608695652173913
Cbr-Mir-36-o23,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-36-o24,23,4,0.17391304347826086,19,0.17391304347826086
Cbr-Mir-36-o25,26,5,0.19230769230769232,21,0.19230769230769232
Cbr-Mir-36-o26,23,3,0.13043478260869565,20,0.13043478260869565
Cbr-Mir-36-o3,23,6,0.2608695652173913,17,0.2608695652173913
Cbr-Mir-36-o4,22,4,0.18181818181818182,18,0.18181818181818182
Cbr-Mir-36-o5,23,3,0.13043478260869565,20,0.13043478260869565
Cbr-Mir-36-o6,23,6,0.2608695652173913,17,0.2608695652173913
Cbr-Mir-36-o7a,23,6,0.2608695652173913,17,0.2608695652173913
Cbr-Mir-36-o7b,23,6,0.2608695652173913,17,0.2608695652173913
Cbr-Mir-36-o7c,23,6,0.2608695652173913,17,0.2608695652173913
Cbr-Mir-36-o8a,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-36-o8b,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-36-o8c,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-36-o9,24,5,0.20833333333333334,19,0.20833333333333334
Cbr-Mir-375,24,2,0.08333333333333333,22,0.08333333333333333
Cbr-Mir-392,22,3,0.13636363636363635,19,0.13636363636363635
Cbr-Mir-4813,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-52-P1,24,7,0.2916666666666667,17,0.2916666666666667
Cbr-Mir-54-P1a,23,6,0.2608695652173913,17,0.2608695652173913
Cbr-Mir-54-P1b-v1,25,6,0.24,19,0.24
Cbr-Mir-54-P1b-v2,24,6,0.25,18,0.25
Cbr-Mir-54-P1c,25,6,0.24,19,0.24
Cbr-Mir-54-P2,22,2,0.09090909090909091,20,0.09090909090909091
Cbr-Mir-54-P3,25,6,0.24,19,0.24
Cbr-Mir-62,22,3,0.13636363636363635,19,0.13636363636363635
Cbr-Mir-64-o1,23,8,0.34782608695652173,15,0.34782608695652173
Cbr-Mir-64-o2,23,7,0.30434782608695654,16,0.30434782608695654
Cbr-Mir-64-o3,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-64-o4,24,6,0.25,18,0.25
Cbr-Mir-67,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-70,23,4,0.17391304347826086,19,0.17391304347826086
Cbr-Mir-71,23,3,0.13043478260869565,20,0.13043478260869565
Cbr-Mir-73-P1a,24,7,0.2916666666666667,17,0.2916666666666667
Cbr-Mir-73-P1b,24,6,0.25,18,0.25
Cbr-Mir-73-P2a,23,7,0.30434782608695654,16,0.30434782608695654
Cbr-Mir-73-P2b,23,4,0.17391304347826086,19,0.17391304347826086
Cbr-Mir-73-P3a,22,4,0.18181818181818182,18,0.18181818181818182
Cbr-Mir-73-P3b,21,4,0.19047619047619047,17,0.19047619047619047
Cbr-Mir-7579,23,6,0.2608695652173913,17,0.2608695652173913
Cbr-Mir-7580-P1,22,2,0.09090909090909091,20,0.09090909090909091
Cbr-Mir-7580-P2,22,2,0.09090909090909091,20,0.09090909090909091
Cbr-Mir-7583-P1,22,4,0.18181818181818182,18,0.18181818181818182
Cbr-Mir-7583-P2,22,4,0.18181818181818182,18,0.18181818181818182
Cbr-Mir-7583-P3,21,4,0.19047619047619047,17,0.19047619047619047
Cbr-Mir-7583-P4,22,5,0.22727272727272727,17,0.22727272727272727
Cbr-Mir-7584,25,8,0.32,17,0.32
Cbr-Mir-7585,22,3,0.13636363636363635,19,0.13636363636363635
Cbr-Mir-7586,25,4,0.16,21,0.16
Cbr-Mir-7587,24,3,0.125,21,0.125
Cbr-Mir-7588,22,3,0.13636363636363635,19,0.13636363636363635
Cbr-Mir-7589,25,4,0.16,21,0.16
Cbr-Mir-7590,21,4,0.19047619047619047,17,0.19047619047619047
Cbr-Mir-7591-v1,24,6,0.25,18,0.25
Cbr-Mir-7591-v2,23,6,0.2608695652173913,17,0.2608695652173913
Cbr-Mir-7593,24,5,0.20833333333333334,19,0.20833333333333334
Cbr-Mir-7594-P1a,24,4,0.16666666666666666,20,0.16666666666666666
Cbr-Mir-7594-P1b,24,4,0.16666666666666666,20,0.16666666666666666
Cbr-Mir-7594-P2a,24,6,0.25,18,0.25
Cbr-Mir-7594-P2b,24,6,0.25,18,0.25
Cbr-Mir-7595-P1,24,2,0.08333333333333333,22,0.08333333333333333
Cbr-Mir-7595-P2a,22,4,0.18181818181818182,18,0.18181818181818182
Cbr-Mir-7595-P2b,22,4,0.18181818181818182,18,0.18181818181818182
Cbr-Mir-7596,22,5,0.22727272727272727,17,0.22727272727272727
Cbr-Mir-76,22,1,0.045454545454545456,21,0.045454545454545456
Cbr-Mir-77-P1,22,3,0.13636363636363635,19,0.13636363636363635
Cbr-Mir-77-P2,22,3,0.13636363636363635,19,0.13636363636363635
Cbr-Mir-784,22,3,0.13636363636363635,19,0.13636363636363635
Cbr-Mir-785-P1,23,2,0.08695652173913043,21,0.08695652173913043
Cbr-Mir-785-P2,25,7,0.28,18,0.28
Cbr-Mir-787,22,4,0.18181818181818182,18,0.18181818181818182
Cbr-Mir-788-v1,24,5,0.20833333333333334,19,0.20833333333333334
Cbr-Mir-788-v2,25,5,0.2,20,0.2
Cbr-Mir-789,23,2,0.08695652173913043,21,0.08695652173913043
Cbr-Mir-791,23,6,0.2608695652173913,17,0.2608695652173913
Cbr-Mir-8,23,4,0.17391304347826086,19,0.17391304347826086
Cbr-Mir-85,23,3,0.13043478260869565,20,0.13043478260869565
Cbr-Mir-86,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-87-o1,24,4,0.16666666666666666,20,0.16666666666666666
Cbr-Mir-87-o2,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Mir-9-P14,22,5,0.22727272727272727,17,0.22727272727272727
Cbr-Mir-9-P15,23,4,0.17391304347826086,19,0.17391304347826086
Cbr-Mir-9-P16,24,2,0.08333333333333333,22,0.08333333333333333
Cbr-Mir-90-P1,22,2,0.09090909090909091,20,0.09090909090909091
Cbr-Mir-90-P2,23,3,0.13043478260869565,20,0.13043478260869565
Cbr-Mir-92-o67,24,3,0.125,21,0.125
Cbr-Mir-92-o68,24,6,0.25,18,0.25
Cbr-Mir-96-P2p,22,4,0.18181818181818182,18,0.18181818181818182
Cbr-Mir-96-P2q,22,4,0.18181818181818182,18,0.18181818181818182
Cbr-Mir-96-P3,23,4,0.17391304347826086,19,0.17391304347826086
Cbr-Novel-1,23,5,0.21739130434782608,18,0.21739130434782608
Cbr-Novel-2,23,3,0.13043478260869565,20,0.13043478260869565
Cbr-Novel-3,22,4,0.18181818181818182,18,0.18181818181818182
Cbr-Novel-4,23,4,0.17391304347826086,19,0.17391304347826086
Cbr-Novel-5,24,3,0.125,21,0.125
Cbr-Novel-6-P1,24,5,0.20833333333333334,19,0.20833333333333334
Cbr-Novel-6-P2,24,5,0.20833333333333334,19,0.20833333333333334
Cel-Bantam-P1,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Bantam-P2,22,3,0.13636363636363635,19,0.13636363636363635
Cel-Bantam-P3,22,3,0.13636363636363635,19,0.13636363636363635
Cel-Bantam-P4,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Bantam-P5a,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Bantam-P5b,22,6,0.2727272727272727,16,0.2727272727272727
Cel-Bantam-P5c,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Let-7-P5,22,1,0.045454545454545456,21,0.045454545454545456
Cel-Let-7-P6,24,4,0.16666666666666666,20,0.16666666666666666
Cel-Let-7-P7,21,2,0.09523809523809523,19,0.09523809523809523
Cel-Let-7-P8,23,6,0.2608695652173913,17,0.2608695652173913
Cel-Let-7-P9,24,5,0.20833333333333334,19,0.20833333333333334
Cel-Lsy-6,22,2,0.09090909090909091,20,0.09090909090909091
Cel-Mir-1,22,3,0.13636363636363635,19,0.13636363636363635
Cel-Mir-10-P1,24,4,0.16666666666666666,20,0.16666666666666666
Cel-Mir-10-P2,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-10-P3m,21,4,0.19047619047619047,17,0.19047619047619047
Cel-Mir-10-P3n,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-124,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-133,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-137,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Mir-1817,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-1819,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-1821,24,6,0.25,18,0.25
Cel-Mir-1823-v1,22,5,0.22727272727272727,17,0.22727272727272727
Cel-Mir-1823-v2,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-1829-P1,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-1829-P2,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-1829-P3,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-1829-P4,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-1830,23,2,0.08695652173913043,21,0.08695652173913043
Cel-Mir-1832-P1,23,3,0.13043478260869565,20,0.13043478260869565
Cel-Mir-1832-P2,23,1,0.043478260869565216,22,0.043478260869565216
Cel-Mir-190,24,3,0.125,21,0.125
Cel-Mir-193-P1-v1,23,6,0.2608695652173913,17,0.2608695652173913
Cel-Mir-193-P1-v2,22,6,0.2727272727272727,16,0.2727272727272727
Cel-Mir-193-P2-v1,24,5,0.20833333333333334,19,0.20833333333333334
Cel-Mir-193-P2-v2,24,5,0.20833333333333334,19,0.20833333333333334
Cel-Mir-1993,23,2,0.08695652173913043,21,0.08695652173913043
Cel-Mir-2-P11,22,5,0.22727272727272727,17,0.22727272727272727
Cel-Mir-2-o3,22,3,0.13636363636363635,19,0.13636363636363635
Cel-Mir-2-o4,24,3,0.125,21,0.125
Cel-Mir-2-o5,25,6,0.24,19,0.24
Cel-Mir-2001,21,3,0.14285714285714285,18,0.14285714285714285
Cel-Mir-216-P2,24,4,0.16666666666666666,20,0.16666666666666666
Cel-Mir-22-P2,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-2208-P1,23,3,0.13043478260869565,20,0.13043478260869565
Cel-Mir-2208-P2,23,3,0.13043478260869565,20,0.13043478260869565
Cel-Mir-2210,23,6,0.2608695652173913,17,0.2608695652173913
Cel-Mir-2218-P1,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-2218-P2,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-2221,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Mir-229,26,7,0.2692307692307692,19,0.2692307692307692
Cel-Mir-230,23,2,0.08695652173913043,21,0.08695652173913043
Cel-Mir-231,22,3,0.13636363636363635,19,0.13636363636363635
Cel-Mir-238,24,5,0.20833333333333334,19,0.20833333333333334
Cel-Mir-242,21,5,0.23809523809523808,16,0.23809523809523808
Cel-Mir-243,23,1,0.043478260869565216,22,0.043478260869565216
Cel-Mir-246,23,7,0.30434782608695654,16,0.30434782608695654
Cel-Mir-248-v1,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-248-v2,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Mir-249,26,5,0.19230769230769232,21,0.19230769230769232
Cel-Mir-252-P1,24,4,0.16666666666666666,20,0.16666666666666666
Cel-Mir-252-P2,23,6,0.2608695652173913,17,0.2608695652173913
Cel-Mir-253,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Mir-254,22,5,0.22727272727272727,17,0.22727272727272727
Cel-Mir-255,22,2,0.09090909090909091,20,0.09090909090909091
Cel-Mir-277,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-279-o10,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Mir-279-o7,22,2,0.09090909090909091,20,0.09090909090909091
Cel-Mir-279-o8,22,2,0.09090909090909091,20,0.09090909090909091
Cel-Mir-279-o9,22,5,0.22727272727272727,17,0.22727272727272727
Cel-Mir-281-P3,22,3,0.13636363636363635,19,0.13636363636363635
Cel-Mir-281-P4,22,3,0.13636363636363635,19,0.13636363636363635
Cel-Mir-29-P1,24,5,0.20833333333333334,19,0.20833333333333334
Cel-Mir-29-P2,23,3,0.13043478260869565,20,0.13043478260869565
Cel-Mir-2953,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Mir-305-P1,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-305-P2,22,3,0.13636363636363635,19,0.13636363636363635
Cel-Mir-31,23,6,0.2608695652173913,17,0.2608695652173913
Cel-Mir-315,26,4,0.15384615384615385,22,0.15384615384615385
Cel-Mir-34,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Mir-355,21,4,0.19047619047619047,17,0.19047619047619047
Cel-Mir-357,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Mir-358-v1,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Mir-358-v2,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-36-P1,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-36-P2,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-36-P3,23,7,0.30434782608695654,16,0.30434782608695654
Cel-Mir-36-P4,22,1,0.045454545454545456,21,0.045454545454545456
Cel-Mir-36-P5,22,2,0.09090909090909091,20,0.09090909090909091
Cel-Mir-36-P6,23,3,0.13043478260869565,20,0.13043478260869565
Cel-Mir-36-P7,23,2,0.08695652173913043,21,0.08695652173913043
Cel-Mir-36-P8,26,5,0.19230769230769232,21,0.19230769230769232
Cel-Mir-375,24,4,0.16666666666666666,20,0.16666666666666666
Cel-Mir-392-v1,21,4,0.19047619047619047,17,0.19047619047619047
Cel-Mir-392-v2,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Mir-4806,21,3,0.14285714285714285,18,0.14285714285714285
Cel-Mir-4808,21,3,0.14285714285714285,18,0.14285714285714285
Cel-Mir-4813,24,3,0.125,21,0.125
Cel-Mir-4814,22,1,0.045454545454545456,21,0.045454545454545456
Cel-Mir-52-P1,24,9,0.375,15,0.375
Cel-Mir-52-P2,24,7,0.2916666666666667,17,0.2916666666666667
Cel-Mir-54-P1,22,6,0.2727272727272727,16,0.2727272727272727
Cel-Mir-54-P2,22,2,0.09090909090909091,20,0.09090909090909091
Cel-Mir-54-P3,25,7,0.28,18,0.28
Cel-Mir-5594,22,1,0.045454545454545456,21,0.045454545454545456
Cel-Mir-59,22,2,0.09090909090909091,20,0.09090909090909091
Cel-Mir-62,22,3,0.13636363636363635,19,0.13636363636363635
Cel-Mir-63,23,2,0.08695652173913043,21,0.08695652173913043
Cel-Mir-64-P1,23,3,0.13043478260869565,20,0.13043478260869565
Cel-Mir-64-P2,23,6,0.2608695652173913,17,0.2608695652173913
Cel-Mir-64-P3,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-67,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-70,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-71,23,3,0.13043478260869565,20,0.13043478260869565
Cel-Mir-73-P1,24,5,0.20833333333333334,19,0.20833333333333334
Cel-Mir-73-P2,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-76,22,2,0.09090909090909091,20,0.09090909090909091
Cel-Mir-77,22,3,0.13636363636363635,19,0.13636363636363635
Cel-Mir-784,22,6,0.2727272727272727,16,0.2727272727272727
Cel-Mir-785,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Mir-787,21,3,0.14285714285714285,18,0.14285714285714285
Cel-Mir-788-v1,24,3,0.125,21,0.125
Cel-Mir-788-v2,24,3,0.125,21,0.125
Cel-Mir-789-P1,23,3,0.13043478260869565,20,0.13043478260869565
Cel-Mir-789-P2,23,1,0.043478260869565216,22,0.043478260869565216
Cel-Mir-791,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-792,25,4,0.16,21,0.16
Cel-Mir-794,22,5,0.22727272727272727,17,0.22727272727272727
Cel-Mir-796,23,3,0.13043478260869565,20,0.13043478260869565
Cel-Mir-799,25,7,0.28,18,0.28
Cel-Mir-8,24,4,0.16666666666666666,20,0.16666666666666666
Cel-Mir-800,22,2,0.09090909090909091,20,0.09090909090909091
Cel-Mir-85,23,3,0.13043478260869565,20,0.13043478260869565
Cel-Mir-86,23,5,0.21739130434782608,18,0.21739130434782608
Cel-Mir-87-o1,24,4,0.16666666666666666,20,0.16666666666666666
Cel-Mir-87-o2,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-9-P14,22,4,0.18181818181818182,18,0.18181818181818182
Cel-Mir-9-P15,23,4,0.17391304347826086,19,0.17391304347826086
Cel-Mir-9-P16,24,5,0.20833333333333334,19,0.20833333333333334
Cel-Mir-90,23,3,0.13043478260869565,20,0.13043478260869565
Cel-Mir-92,23,6,0.2608695652173913,17,0.2608695652173913
Cel-Mir-96-P2,22,5,0.22727272727272727,17,0.22727272727272727
Cel-Mir-96-P3,23,5,0.21739130434782608,18,0.21739130434782608
Cfa-Let-7-P1b,22,3,0.13636363636363635,19,0.13636363636363635
Cfa-Let-7-P1c,22,3,0.13636363636363635,19,0.13636363636363635
Cfa-Let-7-P1d,22,3,0.13636363636363635,19,0.13636363636363635
Cfa-Let-7-P2a1,22,3,0.13636363636363635,19,0.13636363636363635
Cfa-Let-7-P2a2,22,3,0.13636363636363635,19,0.13636363636363635
Cfa-Let-7-P2a3,22,3,0.13636363636363635,19,0.13636363636363635
Cfa-Let-7-P2b1,22,1,0.045454545454545456,21,0.045454545454545456
Cfa-Let-7-P2b2,22,1,0.045454545454545456,21,0.045454545454545456
Cfa-Let-7-P2b3,22,2,0.09090909090909091,20,0.09090909090909091
Cfa-Let-7-P2c1,22,1,0.045454545454545456,21,0.045454545454545456
Cfa-Let-7-P2c2,22,2,0.09090909090909091,20,0.09090909090909091
Cfa-Let-7-P2c3,22,2,0.09090909090909091,20,0.09090909090909091
Cfa-Mir-1-P1,23,2,0.08695652173913043,21,0.08695652173913043
Cfa-Mir-1-P2,23,2,0.08695652173913043,21,0.08695652173913043
Cfa-Mir-1-P3,23,2,0.08695652173913043,21,0.08695652173913043
Cfa-Mir-10-P1b-v1,22,5,0.22727272727272727,17,0.22727272727272727
Cfa-Mir-10-P1b-v2,22,4,0.18181818181818182,18,0.18181818181818182
Cfa-Mir-10-P1c-v1,22,5,0.22727272727272727,17,0.22727272727272727
Cfa-Mir-10-P1c-v2,22,4,0.18181818181818182,18,0.18181818181818182
Cfa-Mir-10-P2b,22,4,0.18181818181818182,18,0.18181818181818182
Cfa-Mir-10-P2c,22,4,0.18181818181818182,18,0.18181818181818182
Cfa-Mir-10-P2d,22,6,0.2727272727272727,16,0.2727272727272727
Cfa-Mir-10-P3b,24,4,0.16666666666666666,20,0.16666666666666666
Cfa-Mir-10-P3c,22,6,0.2727272727272727,16,0.2727272727272727
Cfa-Mir-10-P3d,22,3,0.13636363636363635,19,0.13636363636363635
Cfa-Mir-101-P1-v1,22,1,0.045454545454545456,21,0.045454545454545456
Cfa-Mir-101-P1-v2,22,1,0.045454545454545456,21,0.045454545454545456
Cfa-Mir-101-P2-v1,23,6,0.2608695652173913,17,0.2608695652173913
Cfa-Mir-101-P2-v2,23,6,0.2608695652173913,17,0.2608695652173913
Cfa-Mir-103-P1,23,3,0.13043478260869565,20,0.13043478260869565
Cfa-Mir-103-P2,23,2,0.08695652173913043,21,0.08695652173913043
Cfa-Mir-103-P4,23,3,0.13043478260869565,20,0.13043478260869565
Cfa-Mir-105-P1,23,6,0.2608695652173913,17,0.2608695652173913
Cfa-Mir-105-P2,24,4,0.16666666666666666,20,0.16666666666666666
Cfa-Mir-122,22,4,0.18181818181818182,18,0.18181818181818182
Cfa-Mir-124-P1-v1,22,4,0.18181818181818182,18,0.18181818181818182
Cfa-Mir-124-P1-v2,23,4,0.17391304347826086,19,0.17391304347826086
Cfa-Mir-124-P2-v1,22,4,0.18181818181818182,18,0.18181818181818182
Cfa-Mir-124-P2-v2,23,4,0.17391304347826086,19,0.17391304347826086
Cfa-Mir-124-P3-v1,22,4,0.18181818181818182,18,0.18181818181818182
Cfa-Mir-124-P3-v2,23,4,0.17391304347826086,19,0.17391304347826086
Cfa-Mir-1247,22,6,0.2727272727272727,16,0.2727272727272727
Cfa-Mir-1249,22,5,0.22727272727272727,17,0.22727272727272727
Cfa-Mir-1251,21,5,0.23809523809523808,16,0.23809523809523808
Cfa-Mir-126-P2-v1,22,4,0.18181818181818182,18,0.18181818181818182
Cfa-Mir-126-P2-v2,21,3,0.14285714285714285,18,0.14285714285714285
Cfa-Mir-126-P2-v3,23,5,0.21739130434782608,18,0.21739130434782608
Cfa-Mir-127,23,5,0.21739130434782608,18,0.21739130434782608
Cfa-Mir-1271,22,2,0.09090909090909091,20,0.09090909090909091
Cfa-Mir-1277,22,2,0.09090909090909091,20,0.09090909090909091
Cfa-Mir-128-P1,23,5,0.21739130434782608,18,0.21739130434782608
Cfa-Mir-128-P2,23,6,0.2608695652173913,17,0.2608695652173913
Cfa-Mir-129-P1,21,3,0.14285714285714285,18,0.14285714285714285
Cfa-Mir-129-P2,21,4,0.19047619047619047,17,0.19047619047619047
Cfa-Mir-1296,22,6,0.2727272727272727,16,0.2727272727272727
Cfa-Mir-1298,22,2,0.09090909090909091,20,0.09090909090909091
Cfa-Mir-130-P1c,22,4,0.18181818181818182,18,0.18181818181818182
Cfa-Mir-130-P2a,22,3,0.13636363636363635,19,0.13636363636363635
Cfa-Mir-130-P2b,22,3,0.13636363636363635,19,0.13636363636363635
Cfa-Mir-130-P3b,23,1,0.043478260869565216,22,0.043478260869565216
Cfa-Mir-130-P4a,22,6,0.2727272727272727,16,0.2727272727272727
Cfa-Mir-1301,22,4,0.18181818181818182,18,0.18181818181818182
Cfa-Mir-1306,22,6,0.2727272727272727,16,0.2727272727272727
Cfa-Mir-1307,23,6,0.2608695652173913,17,0.2608695652173913
Cfa-Mir-132-P1,22,3,0.13636363636363635,19,0.13636363636363635
Cfa-Mir-132-P2,23,5,0.21739130434782608,18,0.21739130434782608
Cfa-Mir-133-P1-v1,23,4,0.17391304347826086,19,0.17391304347826086
Cfa-Mir-133-P1-v2,22,4,0.18181818181818182,18,0.18181818181818182
